ID	Formula	MW_x	Purity	PO	MW_salt	Box_ID	Well	Barcode	Amount_mg	Smile	compound_name	Salt_Name	Salt_ratio	canonical_smiles	isomeric_smiles	monoisotopic_mass	Source Plate Barcode	Source Well	well_location	Transfer Volume	Unit [nL]	plate_id	Source Plate Type	Source Plate Name	Destination Plate Name	Stock concentration	Unit[mM]	VESSELPOSITION	Solvent	MW_y	Transfer	unique_sample_id	WellNumber	WellLetter	Cxsmiles	smiles	Catalog ID	PLATE_ID	V, µL	Conc, mM	Salt smiles	Salt_name	Stereochem.data	Geometric.isomer	MW_x.1	SAMPLEIDDISPLAY	Structure [idcode]	Molecule Name	ORDERING NUMBER	MOLPORTID	SUPPLIER NAME	CATALOG NUMBER	MOL WEIGHT TOTAL	MOL WEIGHT PARRENT	MOL WEIGHT NORMAL	MOL FORMULA	QUANTITY	QUANTITY MEASURE	STEREOCHEMISTRY	PURITY CLASSIFIED	PO NUMBER FROM CLIENT	BOX_NAME	BOX_ROW	BOX_COLUMN	VIAL_BARCODE	AMOUNT_IN_VIAL	AMOUNT_IN_VIAL_MEASURE	QUALITY CONTROL	COMPOUND STATE	PARRENT RATIO	MOL WEIGHT SALT	SALT RATIO	SALT DATA	MW	SMILES	VOLUME_IN_VIAL	VOLUME_UNIT	CONCENTRATION, mM	NOTES	IUPAC	Barcode rack	Barcode vial	Position	m(mg)	c mM	V(DMSO)	Unnamed: 28
	C7H7NO2S	169.201	95.0	92.7/22	0.0		B13				2-cyclopropyl-1,3-thiazole-5-carboxylic acid						1560045-Y5.25-A01	B13	C18	20.0	nl	5002	1536LDV_DMSO	GN1536MDX	384PP_Corina	100.0	mM	66.0	DMSO	169.019749		pluskal_enammol_5002_C18_id	18	C	OC(=O)C1=CN=C(S1)C2CC2	OC(=O)C1=CN=C(S1)C2CC2	Z385373306	1560045-Y5.25-A01	5,25	100.0			Achiral	None	169.019749	Z385373306																																									
	C12H19NO3	225.2842	100.0	92.7/22	0.0		AD13				1-cyclopentanecarbonylpiperidine-2-carboxylic acid						1560045-Y5.25-A01	AD13	C18	20.0	nl	5002	1536LDV_DMSO	GN1536MDX	384PP_Corina	100.0	mM	66.0	DMSO	225.136493		pluskal_enammol_5002_C18_id	18	C	OC(=O)C1CCCCN1C(=O)C2CCCC2	OC(=O)C1CCCCN1C(=O)C2CCCC2	Z85896005	1560045-Y5.25-A01	5,25	100.0			Racemic or presumed racemic or meso	None	225.136493	Z85896005																																									
	C10H12N2O2	192.2145	100.0	92.7/22	0.0		Z23				3-(pyrrolidin-1-yl)pyridine-4-carboxylic acid						1560045-Y5.25-A01	Z23	C18	20.0	nl	5002	1536LDV_DMSO	GN1536MDX	384PP_Corina	100.0	mM	66.0	DMSO	192.089878		pluskal_enammol_5002_C18_id	18	C	OC(=O)C=1C=CN=CC1N2CCCC2	OC(=O)C=1C=CN=CC1N2CCCC2	Z1198162092	1560045-Y5.25-A01	5,25	100.0			Achiral	None	192.089878	Z1198162092																																									
	C9H13ClN2O2	216.6647	98.74	92.7/22	36.4609		K25				6-methyl-5H,6H,7H,8H-imidazo[1,2-a]pyridine-2-carboxylic acid hydrochloride		1.0				1560045-Y5.25-A01	K25	C18	20.0	nl	5002	1536LDV_DMSO	GN1536MDX	384PP_Corina	100.0	mM	66.0	DMSO	180.089878		pluskal_enammol_5002_C18_id	18	C	Cl.CC1CCC2=NC(=CN2C1)C(=O)O	Cl.CC1CCC2=NC(=CN2C1)C(=O)O	Z2681297959	1560045-Y5.25-A01	5,25	100.0	Cl	Hydrochloric Acid	Racemic or presumed racemic or meso	None	180.089878	Z2681297959																																									
	C7H12O3	144.1684	95.0	92.7/22	0.0		K38				2-(oxan-3-yl)acetic acid						1560045-Y5.25-A01	K38	C18	20.0	nl	5002	1536LDV_DMSO	GN1536MDX	384PP_Corina	100.0	mM	66.0	DMSO	144.078644		pluskal_enammol_5002_C18_id	18	C	OC(=O)CC1CCCOC1	OC(=O)CC1CCCOC1	Z445215100	1560045-Y5.25-A01	5,25	100.0			Racemic or presumed racemic or meso	None	144.078644	Z445215100																																									
	C13H12O3	216.2326	100.0	92.7/22	0.0		Q39				2-hydroxy-3-(naphthalen-1-yl)propanoic acid						1560045-Y5.25-A01	Q39	C18	20.0	nl	5002	1536LDV_DMSO	GN1536MDX	384PP_Corina	100.0	mM	66.0	DMSO	216.078644		pluskal_enammol_5002_C18_id	18	C	OC(CC=1C=CC=C2C=CC=CC12)C(=O)O	OC(CC=1C=CC=C2C=CC=CC12)C(=O)O	Z1269030425	1560045-Y5.25-A01	5,25	100.0			Racemic or presumed racemic or meso	None	216.078644	Z1269030425																																									
	C11H13ClN2O2	240.6861	95.72	92.7/22	36.4609		M40				2-phenyl-1,4,5,6-tetrahydropyrimidine-5-carboxylic acid hydrochloride		1.0				1560045-Y5.25-A01	M40	C18	20.0	nl	5002	1536LDV_DMSO	GN1536MDX	384PP_Corina	100.0	mM	66.0	DMSO	204.089878		pluskal_enammol_5002_C18_id	18	C	Cl.OC(=O)C1CNC(=NC1)C=2C=CC=CC2	Cl.OC(=O)C1CNC(=NC1)C=2C=CC=CC2	Z2451300043	1560045-Y5.25-A01	5,25	100.0	Cl	Hydrochloric Acid	Racemic or presumed racemic or meso	None	204.089878	Z2451300043																																									
	C11H12N2O2	204.2252	100.0	92.7/22	0.0		Q08				(2R)-2-amino-3-(1H-indol-3-yl)propanoic acid						1560045-Y5.25-A01	Q8	C19	20.0	nl	5002	1536LDV_DMSO	GN1536MDX	384PP_Corina	100.0	mM	67.0	DMSO	204.089878		pluskal_enammol_5002_C19_id	19	C	N[C@H](CC1=CNC=2C=CC=CC12)C(=O)O	N[C@H](CC1=CNC=2C=CC=CC12)C(=O)O	Z256709618	1560045-Y5.25-A01	5,25	100.0			Single known enantiomer	None	204.089878	Z256709618																																									
	C13H17N3O2	247.293	100.0	92.7/22	0.0		W10				1,6-bis(propan-2-yl)-1H-pyrazolo[3,4-b]pyridine-4-carboxylic acid						1560045-Y5.25-A01	W10	C19	20.0	nl	5002	1536LDV_DMSO	GN1536MDX	384PP_Corina	100.0	mM	67.0	DMSO	247.132077		pluskal_enammol_5002_C19_id	19	C	CC(C)C=1C=C(C(=O)O)C=2C=NN(C(C)C)C2N1	CC(C)C=1C=C(C(=O)O)C=2C=NN(C(C)C)C2N1	Z57985991	1560045-Y5.25-A01	5,25	100.0			Achiral	None	247.132077	Z57985991																																									
	C12H19NO3	225.2842	100.0	92.7/22	0.0		Q13				1-(4-methylcyclohexyl)-5-oxopyrrolidine-3-carboxylic acid						1560045-Y5.25-A01	Q13	C19	20.0	nl	5002	1536LDV_DMSO	GN1536MDX	384PP_Corina	100.0	mM	67.0	DMSO	225.136493		pluskal_enammol_5002_C19_id	19	C	CC1CCC(CC1)N2CC(CC2=O)C(=O)O	CC1CCC(CC1)N2CC(CC2=O)C(=O)O	Z239874886	1560045-Y5.25-A01	5,25	100.0			Diastereomeric mixture	None	225.136493	Z239874886																																									
	C7H12O3	144.1684	95.0	92.7/22	0.0		Q19				2,3-dimethyloxolane-3-carboxylic acid						1560045-Y5.25-A01	Q19	C19	20.0	nl	5002	1536LDV_DMSO	GN1536MDX	384PP_Corina	100.0	mM	67.0	DMSO	144.078644		pluskal_enammol_5002_C19_id	19	C	CC1OCCC1(C)C(=O)O	CC1OCCC1(C)C(=O)O	Z1643426568	1560045-Y5.25-A01	5,25	100.0			Diastereomeric mixture	Unknown	144.078644	Z1643426568																																									
	C7H7NO4	169.1348	100.0	92.7/22	0.0		G31				4H,6H,7H-pyrano[3,4-d][1,2]oxazole-3-carboxylic acid						1560045-Y5.25-A01	G31	C19	20.0	nl	5002	1536LDV_DMSO	GN1536MDX	384PP_Corina	100.0	mM	67.0	DMSO	169.037508		pluskal_enammol_5002_C19_id	19	C	OC(=O)C1=NOC=2CCOCC12	OC(=O)C1=NOC=2CCOCC12	Z1259203023	1560045-Y5.25-A01	5,25	100.0			Achiral	None	169.037508	Z1259203023																																									
	C9H12N2O2	180.2038	95.0	92.7/22	0.0		P31				5-cyclopropyl-1-ethyl-1H-pyrazole-4-carboxylic acid						1560045-Y5.25-A01	P31	C19	20.0	nl	5002	1536LDV_DMSO	GN1536MDX	384PP_Corina	100.0	mM	67.0	DMSO	180.089878		pluskal_enammol_5002_C19_id	19	C	CCN1N=CC(C(=O)O)=C1C2CC2	CCN1N=CC(C(=O)O)=C1C2CC2	Z802540774	1560045-Y5.25-A01	5,25	100.0			Achiral	None	180.089878	Z802540774																																									
	C6H5F2NO2S	193.1712	100.0	92.7/22	0.0		B32				2,2-difluoro-2-(4-methyl-1,3-thiazol-2-yl)acetic acid						1560045-Y5.25-A01	B32	C19	20.0	nl	5002	1536LDV_DMSO	GN1536MDX	384PP_Corina	100.0	mM	67.0	DMSO	193.000906		pluskal_enammol_5002_C19_id	19	C	CC1=CSC(=N1)C(F)(F)C(=O)O	CC1=CSC(=N1)C(F)(F)C(=O)O	Z1541758431	1560045-Y5.25-A01	5,25	100.0			Achiral	None	193.000906	Z1541758431																																									
	C13H12O3	216.2326	95.0	92.7/22	0.0		U43				3-(1-hydroxynaphthalen-2-yl)propanoic acid						1560045-Y5.25-A01	U43	C19	20.0	nl	5002	1536LDV_DMSO	GN1536MDX	384PP_Corina	100.0	mM	67.0	DMSO	216.078644		pluskal_enammol_5002_C19_id	19	C	OC(=O)CCC=1C=CC=2C=CC=CC2C1O	OC(=O)CCC=1C=CC=2C=CC=CC2C1O	Z1508925858	1560045-Y5.25-A01	5,25	100.0			Achiral	None	216.078644	Z1508925858																																									
	C7H4Cl2NNaO2	228.0079	100.0	92.7/22	22.9898		W07				sodium 2-(3,5-dichloropyridin-2-yl)acetate		1.0				1560045-Y5.25-A01	W7	C20	20.0	nl	5002	1536LDV_DMSO	GN1536MDX	384PP_Corina	100.0	mM	68.0	DMSO	204.969734		pluskal_enammol_5002_C20_id	20	C	[Na+].[O-]C(=O)CC=1N=CC(Cl)=CC1Cl	[Na+].[O-]C(=O)CC=1N=CC(Cl)=CC1Cl	Z2731857588	1560045-Y5.25-A01	5,25	100.0	[Na+]	Sodium Ion	Achiral	None	204.969734	Z2731857588																																									
	C13H13FN2O2	248.2529	100.0	92.7/22	0.0		I09				2-[1-(2-fluorophenyl)-3,5-dimethyl-1H-pyrazol-4-yl]acetic acid						1560045-Y5.25-A01	I9	C20	20.0	nl	5002	1536LDV_DMSO	GN1536MDX	384PP_Corina	100.0	mM	68.0	DMSO	248.096106		pluskal_enammol_5002_C20_id	20	C	CC1=NN(C(C)=C1CC(=O)O)C=2C=CC=CC2F	CC1=NN(C(C)=C1CC(=O)O)C=2C=CC=CC2F	Z234969433	1560045-Y5.25-A01	5,25	100.0			Achiral	None	248.096106	Z234969433																																									
	C7H6F3NO2	193.1232	95.0	92.7/22	0.0		N12				1-methyl-4-(trifluoromethyl)-1H-pyrrole-3-carboxylic acid						1560045-Y5.25-A01	N12	C20	20.0	nl	5002	1536LDV_DMSO	GN1536MDX	384PP_Corina	100.0	mM	68.0	DMSO	193.035063		pluskal_enammol_5002_C20_id	20	C	CN1C=C(C(=O)O)C(=C1)C(F)(F)F	CN1C=C(C(=O)O)C(=C1)C(F)(F)F	Z838905086	1560045-Y5.25-A01	5,25	100.0			Achiral	None	193.035063	Z838905086																																									
	C9H12N2O2	180.2038	100.0	92.7/22	0.0		R18				1H,4H,5H,6H,7H,8H-cyclohepta[c]pyrazole-3-carboxylic acid						1560045-Y5.25-A01	R18	C20	20.0	nl	5002	1536LDV_DMSO	GN1536MDX	384PP_Corina	100.0	mM	68.0	DMSO	180.089878		pluskal_enammol_5002_C20_id	20	C	OC(=O)C1=NNC=2CCCCCC12	OC(=O)C1=NNC=2CCCCCC12	Z111781380	1560045-Y5.25-A01	5,25	100.0			Achiral	None	180.089878	Z111781380																																									
	C12H12N2O2	216.2359	100.0	92.7/22	0.0		AB19				5-methyl-2-(3-methylphenyl)-1H-imidazole-4-carboxylic acid						1560045-Y5.25-A01	AB19	C20	20.0	nl	5002	1536LDV_DMSO	GN1536MDX	384PP_Corina	100.0	mM	68.0	DMSO	216.089878		pluskal_enammol_5002_C20_id	20	C	CC=1NC(=NC1C(=O)O)C=2C=CC=C(C)C2	CC=1NC(=NC1C(=O)O)C=2C=CC=C(C)C2	Z847158722	1560045-Y5.25-A01	5,25	100.0			Achiral	None	216.089878	Z847158722																																									
	C8H8FNO2	169.153	100.0	92.7/22	0.0		D30				2-amino-2-(2-fluorophenyl)acetic acid						1560045-Y5.25-A01	D30	C20	20.0	nl	5002	1536LDV_DMSO	GN1536MDX	384PP_Corina	100.0	mM	68.0	DMSO	169.053907		pluskal_enammol_5002_C20_id	20	C	NC(C(=O)O)C=1C=CC=CC1F	NC(C(=O)O)C=1C=CC=CC1F	Z317024726	1560045-Y5.25-A01	5,25	100.0			Racemic or presumed racemic or meso	None	169.053907	Z317024726																																									
	C9H4ClFN2O2	226.5917	100.0	92.7/22	0.0		K33				6-chloro-7-fluoroquinazoline-2-carboxylic acid						1560045-Y5.25-A01	K33	C20	20.0	nl	5002	1536LDV_DMSO	GN1536MDX	384PP_Corina	100.0	mM	68.0	DMSO	225.994533		pluskal_enammol_5002_C20_id	20	C	OC(=O)C=1N=CC=2C=C(Cl)C(F)=CC2N1	OC(=O)C=1N=CC=2C=C(Cl)C(F)=CC2N1	Z3481269414	1560045-Y5.25-A01	5,25	100.0			Achiral	None	225.994533	Z3481269414																																									
	C7H12O3	144.1684	95.0	92.7/22	0.0		S39				rac-(2R,4R)-4-methyloxane-2-carboxylic acid						1560045-Y5.25-A01	S39	C20	20.0	nl	5002	1536LDV_DMSO	GN1536MDX	384PP_Corina	100.0	mM	68.0	DMSO	144.078644		pluskal_enammol_5002_C20_id	20	C	C[C@@H]1CCO[C@H](C1)C(=O)O |&1:1,5,r|	C[C@@H]1CCO[C@H](C1)C(=O)O	Z2309921521	1560045-Y5.25-A01	5,25	100.0			Racemic diastereomer with known relative stereochemistry	Trans	144.078644	Z2309921521																																									
	C6H11NO3	145.1564	95.0	92.7/22	0.0		U07				(2S,4R)-4-methoxypyrrolidine-2-carboxylic acid						1560045-Y5.25-A01	U7	C21	20.0	nl	5002	1536LDV_DMSO	GN1536MDX	384PP_Corina	100.0	mM	69.0	DMSO	145.073893		pluskal_enammol_5002_C21_id	21	C	CO[C@H]1CN[C@@H](C1)C(=O)O	CO[C@H]1CN[C@@H](C1)C(=O)O	Z1203732431	1560045-Y5.25-A01	5,25	100.0			Single known enantiomer	None	145.073893	Z1203732431																																									
	C9H7ClN2O3	226.6165	95.0	92.7/22	0.0		AB09				5-[(4-chloro-1H-pyrazol-1-yl)methyl]furan-2-carboxylic acid						1560045-Y5.25-A01	AB9	C21	20.0	nl	5002	1536LDV_DMSO	GN1536MDX	384PP_Corina	100.0	mM	69.0	DMSO	226.01452		pluskal_enammol_5002_C21_id	21	C	OC(=O)C1=CC=C(CN2C=C(Cl)C=N2)O1	OC(=O)C1=CC=C(CN2C=C(Cl)C=N2)O1	Z275163834	1560045-Y5.25-A01	5,25	100.0			Achiral	None	226.01452	Z275163834																																									
	C13H13FN2O2	248.2529	100.0	92.7/22	0.0		Q17				2-[1-(4-fluorophenyl)-3,5-dimethyl-1H-pyrazol-4-yl]acetic acid						1560045-Y5.25-A01	Q17	C21	20.0	nl	5002	1536LDV_DMSO	GN1536MDX	384PP_Corina	100.0	mM	69.0	DMSO	248.096106		pluskal_enammol_5002_C21_id	21	C	CC1=NN(C(C)=C1CC(=O)O)C=2C=CC(F)=CC2	CC1=NN(C(C)=C1CC(=O)O)C=2C=CC(F)=CC2	Z239550932	1560045-Y5.25-A01	5,25	100.0			Achiral	None	248.096106	Z239550932																																									
	C12H12N2O2	216.2359	98.71	92.7/22	0.0		AD20				3-cyclopropyl-5-methylimidazo[1,5-a]pyridine-6-carboxylic acid						1560045-Y5.25-A01	AD20	C21	20.0	nl	5002	1536LDV_DMSO	GN1536MDX	384PP_Corina	100.0	mM	69.0	DMSO	216.089878		pluskal_enammol_5002_C21_id	21	C	CC1=C(C=CC2=CN=C(C3CC3)N12)C(=O)O	CC1=C(C=CC2=CN=C(C3CC3)N12)C(=O)O	Z1606764623	1560045-Y5.25-A01	5,25	100.0			Achiral	None	216.089878	Z1606764623																																									
	C9H7NO4	193.1562	98.06	92.7/22	0.0		H21				3-methyl-2-oxo-2,3-dihydro-1,3-benzoxazole-7-carboxylic acid						1560045-Y5.25-A01	H21	C21	20.0	nl	5002	1536LDV_DMSO	GN1536MDX	384PP_Corina	100.0	mM	69.0	DMSO	193.037508		pluskal_enammol_5002_C21_id	21	C	CN1C(=O)OC=2C(=CC=CC12)C(=O)O	CN1C(=O)OC=2C(=CC=CC12)C(=O)O	Z1443550639	1560045-Y5.25-A01	5,25	100.0			Achiral	None	193.037508	Z1443550639																																									
	C8H9ClFNO2	205.614	100.0	92.7/22	36.4609		Q22				2-[(3-fluorophenyl)amino]acetic acid hydrochloride		1.0				1560045-Y5.25-A01	Q22	C21	20.0	nl	5002	1536LDV_DMSO	GN1536MDX	384PP_Corina	100.0	mM	69.0	DMSO	169.053907		pluskal_enammol_5002_C21_id	21	C	Cl.OC(=O)CNC=1C=CC=C(F)C1	Cl.OC(=O)CNC=1C=CC=C(F)C1	Z1259339950	1560045-Y5.25-A01	5,25	100.0	Cl	Hydrochloric Acid	Achiral	None	169.053907	Z1259339950																																									
	C9H13ClN2O2	216.6647	95.0	92.7/22	36.4609		U38				3-methyl-5H,6H,7H,8H-imidazo[1,5-a]pyridine-7-carboxylic acid hydrochloride		1.0				1560045-Y5.25-A01	U38	C21	20.0	nl	5002	1536LDV_DMSO	GN1536MDX	384PP_Corina	100.0	mM	69.0	DMSO	180.089878		pluskal_enammol_5002_C21_id	21	C	Cl.CC1=NC=C2CC(CCN12)C(=O)O	Cl.CC1=NC=C2CC(CCN12)C(=O)O	Z2168541797	1560045-Y5.25-A01	5,25	100.0	Cl	Hydrochloric Acid	Racemic or presumed racemic or meso	None	180.089878	Z2168541797																																									
	C10H7NO2S	205.2331	100.0	92.7/22	0.0		G44				4-(1,3-thiazol-4-yl)benzoic acid						1560045-Y5.25-A01	G44	C21	20.0	nl	5002	1536LDV_DMSO	GN1536MDX	384PP_Corina	100.0	mM	69.0	DMSO	205.019749		pluskal_enammol_5002_C21_id	21	C	OC(=O)C=1C=CC(=CC1)C2=CSC=N2	OC(=O)C=1C=CC(=CC1)C2=CSC=N2	Z415646066	1560045-Y5.25-A01	5,25	100.0			Achiral	None	205.019749	Z415646066																																									
	C8H8FNO2	169.153	100.0	92.7/22	0.0		Y07				3-(5-fluoropyridin-3-yl)propanoic acid						1560045-Y5.25-A01	Y7	C22	20.0	nl	5002	1536LDV_DMSO	GN1536MDX	384PP_Corina	100.0	mM	70.0	DMSO	169.053907		pluskal_enammol_5002_C22_id	22	C	OC(=O)CCC=1C=NC=C(F)C1	OC(=O)CCC=1C=NC=C(F)C1	Z1262517660	1560045-Y5.25-A01	5,25	100.0			Achiral	None	169.053907	Z1262517660																																									
	C5H3ClO3	146.5285	100.0	92.7/22	0.0		AA09				5-chlorofuran-3-carboxylic acid						1560045-Y5.25-A01	AA9	C22	20.0	nl	5002	1536LDV_DMSO	GN1536MDX	384PP_Corina	100.0	mM	70.0	DMSO	145.977072		pluskal_enammol_5002_C22_id	22	C	OC(=O)C1=COC(Cl)=C1	OC(=O)C1=COC(Cl)=C1	Z1255365854	1560045-Y5.25-A01	5,25	100.0			Achiral	None	145.977072	Z1255365854																																									
	C13H16N2O3	248.2777	98.06	92.7/22	0.0		S18				2-(4-methylpiperazine-1-carbonyl)benzoic acid						1560045-Y5.25-A01	S18	C22	20.0	nl	5002	1536LDV_DMSO	GN1536MDX	384PP_Corina	100.0	mM	70.0	DMSO	248.116092		pluskal_enammol_5002_C22_id	22	C	CN1CCN(CC1)C(=O)C=2C=CC=CC2C(=O)O	CN1CCN(CC1)C(=O)C=2C=CC=CC2C(=O)O	Z57711051	1560045-Y5.25-A01	5,25	100.0			Achiral	None	248.116092	Z57711051																																									
	C6H11NO4S	193.2208	90.0	92.7/22	0.0		A19				3-(1,1-dioxo-1lambda6,2-thiazolidin-2-yl)propanoic acid						1560045-Y5.25-A01	A19	C22	20.0	nl	5002	1536LDV_DMSO	GN1536MDX	384PP_Corina	100.0	mM	70.0	DMSO	193.040879		pluskal_enammol_5002_C22_id	22	C	OC(=O)CCN1CCCS1(=O)=O	OC(=O)CCN1CCCS1(=O)=O	Z285921176	1560045-Y5.25-A01	5,25	100.0			Achiral	None	193.040879	Z285921176																																									
	C10H10O4S	226.249	99.26	92.7/22	0.0		AA31				1,1-dioxo-3,4-dihydro-2H-1lambda6-benzothiopyran-6-carboxylic acid						1560045-Y5.25-A01	AA31	C22	20.0	nl	5002	1536LDV_DMSO	GN1536MDX	384PP_Corina	100.0	mM	70.0	DMSO	226.02998		pluskal_enammol_5002_C22_id	22	C	OC(=O)C=1C=CC2=C(CCCS2(=O)=O)C1	OC(=O)C=1C=CC2=C(CCCS2(=O)=O)C1	Z1813186513	1560045-Y5.25-A01	5,25	100.0			Achiral	None	226.02998	Z1813186513																																									
	C12H12N2O2	216.2359	100.0	92.7/22	0.0		AD40				2-(dimethylamino)quinoline-4-carboxylic acid						1560045-Y5.25-A01	AD40	C22	20.0	nl	5002	1536LDV_DMSO	GN1536MDX	384PP_Corina	100.0	mM	70.0	DMSO	216.089878		pluskal_enammol_5002_C22_id	22	C	CN(C)C=1C=C(C(=O)O)C=2C=CC=CC2N1	CN(C)C=1C=C(C(=O)O)C=2C=CC=CC2N1	Z382818774	1560045-Y5.25-A01	5,25	100.0			Achiral	None	216.089878	Z382818774																																									
	C10H7NO2S	205.2331	100.0	92.7/22	0.0		N43				3-(1,3-thiazol-4-yl)benzoic acid						1560045-Y5.25-A01	N43	C22	20.0	nl	5002	1536LDV_DMSO	GN1536MDX	384PP_Corina	100.0	mM	70.0	DMSO	205.019749		pluskal_enammol_5002_C22_id	22	C	OC(=O)C=1C=CC=C(C1)C2=CSC=N2	OC(=O)C=1C=CC=C(C1)C2=CSC=N2	Z1095337606	1560045-Y5.25-A01	5,25	100.0			Achiral	None	205.019749	Z1095337606																																									
	C9H13ClN2O2	216.6647	100.0	92.7/22	36.4609		U44				5-methyl-5H,6H,7H,8H-imidazo[1,2-a]pyridine-3-carboxylic acid hydrochloride		1.0				1560045-Y5.25-A01	U44	C22	20.0	nl	5002	1536LDV_DMSO	GN1536MDX	384PP_Corina	100.0	mM	70.0	DMSO	180.089878		pluskal_enammol_5002_C22_id	22	C	Cl.CC1CCCC2=NC=C(C(=O)O)N12	Cl.CC1CCCC2=NC=C(C(=O)O)N12	Z2433121437	1560045-Y5.25-A01	5,25	100.0	Cl	Hydrochloric Acid	Racemic or presumed racemic or meso	None	180.089878	Z2433121437																																									
	C10H10O4S	226.249	98.09	92.7/22	0.0		Z05				1,1-dioxo-3,4-dihydro-2H-1lambda6-benzothiopyran-4-carboxylic acid						1560045-Y5.25-A01	Z5	D3	20.0	nl	5002	1536LDV_DMSO	GN1536MDX	384PP_Corina	100.0	mM	75.0	DMSO	226.02998		pluskal_enammol_5002_D3_id	3	D	OC(=O)C1CCS(=O)(=O)C=2C=CC=CC12	OC(=O)C1CCS(=O)(=O)C=2C=CC=CC12	Z1470144485	1560045-Y5.25-A01	5,25	100.0			Racemic or presumed racemic or meso	None	226.02998	Z1470144485																																									
	C12H12N2O2	216.2359	100.0	92.7/22	0.0		AF11				1-ethyl-5-phenyl-1H-pyrazole-4-carboxylic acid						1560045-Y5.25-A01	AF11	D3	20.0	nl	5002	1536LDV_DMSO	GN1536MDX	384PP_Corina	100.0	mM	75.0	DMSO	216.089878		pluskal_enammol_5002_D3_id	3	D	CCN1N=CC(C(=O)O)=C1C=2C=CC=CC2	CCN1N=CC(C(=O)O)=C1C=2C=CC=CC2	Z808584816	1560045-Y5.25-A01	5,25	100.0			Achiral	None	216.089878	Z808584816																																									
	C9H12N2O2	180.2038	100.0	92.7/22	0.0		X14				5-methyl-4H,5H,6H,7H-pyrazolo[1,5-a]pyridine-3-carboxylic acid						1560045-Y5.25-A01	X14	D3	20.0	nl	5002	1536LDV_DMSO	GN1536MDX	384PP_Corina	100.0	mM	75.0	DMSO	180.089878		pluskal_enammol_5002_D3_id	3	D	CC1CCN2N=CC(C(=O)O)=C2C1	CC1CCN2N=CC(C(=O)O)=C2C1	Z1262557037	1560045-Y5.25-A01	5,25	100.0			Racemic or presumed racemic or meso	None	180.089878	Z1262557037																																									
	C13H16N2O3	248.2777	96.36	92.7/22	0.0		V23				1-(6-methylpyridine-2-carbonyl)piperidine-2-carboxylic acid						1560045-Y5.25-A01	V23	D3	20.0	nl	5002	1536LDV_DMSO	GN1536MDX	384PP_Corina	100.0	mM	75.0	DMSO	248.116092		pluskal_enammol_5002_D3_id	3	D	CC=1C=CC=C(N1)C(=O)N2CCCCC2C(=O)O	CC=1C=CC=C(N1)C(=O)N2CCCCC2C(=O)O	Z278018406	1560045-Y5.25-A01	5,25	100.0			Racemic or presumed racemic or meso	None	248.116092	Z278018406																																									
	C10H8FNO2	193.1744	100.0	92.7/22	0.0		T27				6-fluoro-4-methyl-1H-indole-2-carboxylic acid						1560045-Y5.25-A01	T27	D3	20.0	nl	5002	1536LDV_DMSO	GN1536MDX	384PP_Corina	100.0	mM	75.0	DMSO	193.053907		pluskal_enammol_5002_D3_id	3	D	CC=1C=C(F)C=C2NC(=CC12)C(=O)O	CC=1C=C(F)C=C2NC(=CC12)C(=O)O	Z959351834	1560045-Y5.25-A01	5,25	100.0			Achiral	None	193.053907	Z959351834																																									
	C6H10O4	146.1412	100.0	92.7/22	0.0		K37				rac-(2R,3R)-3-methyl-1,4-dioxane-2-carboxylic acid						1560045-Y5.25-A01	K37	D3	20.0	nl	5002	1536LDV_DMSO	GN1536MDX	384PP_Corina	100.0	mM	75.0	DMSO	146.057909		pluskal_enammol_5002_D3_id	3	D	C[C@@H]1OCCO[C@@H]1C(=O)O |&1:1,6,r|	C[C@@H]1OCCO[C@@H]1C(=O)O	Z2509539818	1560045-Y5.25-A01	5,25	100.0			Racemic diastereomer with known relative stereochemistry	Cis	146.057909	Z2509539818																																									
	C10H6NNaO2S	227.2149	95.0	92.7/22	22.9898		Q40				sodium 4-phenyl-1,3-thiazole-2-carboxylate		1.0				1560045-Y5.25-A01	Q40	D3	20.0	nl	5002	1536LDV_DMSO	GN1536MDX	384PP_Corina	100.0	mM	75.0	DMSO	205.019749		pluskal_enammol_5002_D3_id	3	D	[Na+].[O-]C(=O)C1=NC(=CS1)C=2C=CC=CC2	[Na+].[O-]C(=O)C1=NC(=CS1)C=2C=CC=CC2	Z381072284	1560045-Y5.25-A01	5,25	100.0	[Na+]	Sodium Ion	Achiral	None	205.019749	Z381072284																																									
	C8H11NO3	169.1778	95.0	92.7/22	0.0		AF43				4-methyl-2-(propan-2-yl)-1,3-oxazole-5-carboxylic acid						1560045-Y5.25-A01	AF43	D3	20.0	nl	5002	1536LDV_DMSO	GN1536MDX	384PP_Corina	100.0	mM	75.0	DMSO	169.073893		pluskal_enammol_5002_D3_id	3	D	CC(C)C1=NC(C)=C(O1)C(=O)O	CC(C)C1=NC(C)=C(O1)C(=O)O	Z1251360732	1560045-Y5.25-A01	5,25	100.0			Achiral	None	169.073893	Z1251360732																																									
